Zipcode,Irrev1,Irrev2,County,State,Irrev3,Irrev4,Alpha,Gamma
85392,,,Maricopa County,AZ,4013,H1,0.586203916,0.615678704
85395,33.580089,-112.246311,Maricopa County,AZ,4013,H1,0.586203916,0.615678704
85396,,,Maricopa County,AZ,4013,H1,0.586203916,0.615678704
79749,32.255909,-101.81824,Martin County,TX,48317,H1,0.613224806,0.616080876
79783,32.369835,-102.03317,Martin County,TX,48317,H1,0.613224806,0.616080876
76841,30.834326,-100.09843,Menard County,TX,48327,H1,0.592231479,0.616360499
76848,30.847791,-99.52617,Menard County,TX,48327,H1,0.592231479,0.616360499
49084,42.178035,-86.38557,Berrien County,MI,26021,H1,0.617359569,0.616607668
49085,42.074435,-86.47935,Berrien County,MI,26021,H1,0.617359569,0.616607668
49101,41.944869,-86.48827,Berrien County,MI,26021,H1,0.617359569,0.616607668
49103,41.944691,-86.34979,Berrien County,MI,26021,H1,0.617359569,0.616607668
49106,41.94263,-86.55586,Berrien County,MI,26021,H1,0.617359569,0.616607668
49107,41.830012,-86.38349,Berrien County,MI,26021,H1,0.617359569,0.616607668
49113,41.801264,-86.50367,Berrien County,MI,26021,H1,0.617359569,0.616607668
49115,41.876483,-86.63715,Berrien County,MI,26021,H1,0.617359569,0.616607668
49116,41.848782,-86.67044,Berrien County,MI,26021,H1,0.617359569,0.616607668
49117,41.784691,-86.75519,Berrien County,MI,26021,H1,0.617359569,0.616607668
49119,41.875968,-86.54919,Berrien County,MI,26021,H1,0.617359569,0.616607668
49125,41.890521,-86.59362,Berrien County,MI,26021,H1,0.617359569,0.616607668
49126,42.036334,-86.37416,Berrien County,MI,26021,H1,0.617359569,0.616607668
49127,42.015092,-86.51351,Berrien County,MI,26021,H1,0.617359569,0.616607668
49128,41.820452,-86.61984,Berrien County,MI,26021,H1,0.617359569,0.616607668
49129,41.827718,-86.69237,Berrien County,MI,26021,H1,0.617359569,0.616607668
72901,35.373791,-94.41371,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72903,35.357041,-94.36914,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72904,35.406185,-94.39103,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72905,35.191046,-94.23816,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72908,35.301623,-94.41283,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72916,35.265119,-94.37789,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72919,35.191046,-94.23816,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72923,35.332908,-94.30853,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72936,35.200061,-94.24376,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72937,35.15875,-94.39462,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72938,35.026991,-94.36684,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72940,35.105477,-94.26995,Sebastian County,AR,5131,H1,0.605147079,0.617969401
72945,35.090489,-94.35097,Sebastian County,AR,5131,H1,0.605147079,0.617969401
93401,35.262548,-120.65196,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93402,35.313222,-120.83468,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93405,35.277189,-120.70305,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93407,35.347065,-120.455345,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93408,35.347065,-120.455345,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93409,35.221085,-120.636399,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93410,35.347065,-120.455345,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93420,35.119678,-120.55116,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93422,35.474913,-120.676,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93424,35.18554,-120.72583,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93428,35.563246,-121.07736,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93430,35.459347,-120.88947,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93432,35.495242,-120.48392,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93433,35.120934,-120.61952,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93435,35.508282,-121.03551,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93442,35.373047,-120.83844,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93444,35.032408,-120.49446,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93445,35.097599,-120.61327,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93446,35.640589,-120.70418,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93449,35.150886,-120.65401,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93452,35.664386,-121.21965,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93453,35.323098,-120.08301,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
93465,35.54464,-120.72428,San Luis Obispo County,CA,6079,H1,0.579149015,0.618152827
40339,37.942941,-84.64418,Jessamine County,KY,21113,H1,0.638222076,0.618788564
77412,29.575183,-96.46831,Colorado County,TX,48089,H1,0.611257249,0.61898394
77434,29.575458,-96.32079,Colorado County,TX,48089,H1,0.611257249,0.61898394
77442,29.424483,-96.45923,Colorado County,TX,48089,H1,0.611257249,0.61898394
77460,29.60466,-96.524899,Colorado County,TX,48089,H1,0.611257249,0.61898394
77470,29.520292,-96.57348,Colorado County,TX,48089,H1,0.611257249,0.61898394
77475,29.488245,-96.65185,Colorado County,TX,48089,H1,0.611257249,0.61898394
78934,29.712052,-96.56134,Colorado County,TX,48089,H1,0.611257249,0.61898394
78935,29.698797,-96.45594,Colorado County,TX,48089,H1,0.611257249,0.61898394
78943,29.699797,-96.59314,Colorado County,TX,48089,H1,0.611257249,0.61898394
78951,29.60466,-96.524899,Colorado County,TX,48089,H1,0.611257249,0.61898394
6401,41.34269,-73.07446,New Haven County,CT,9009,H4,0.642296071,0.619572051
6403,41.432936,-73.06453,New Haven County,CT,9009,H4,0.642296071,0.619572051
6405,41.277763,-72.80542,New Haven County,CT,9009,H4,0.642296071,0.619572051
6408,41.365709,-72.927507,New Haven County,CT,9009,H4,0.642296071,0.619572051
6410,41.507049,-72.90489,New Haven County,CT,9009,H4,0.642296071,0.619572051
6411,41.550097,-72.922235,New Haven County,CT,9009,H4,0.642296071,0.619572051
6418,41.323005,-73.08433,New Haven County,CT,9009,H4,0.642296071,0.619572051
6437,41.31353,-72.69791,New Haven County,CT,9009,H4,0.642296071,0.619572051
6443,41.298648,-72.60938,New Haven County,CT,9009,H4,0.642296071,0.619572051
6450,41.532048,-72.78145,New Haven County,CT,9009,H4,0.642296071,0.619572051
6460,41.21953,-73.0554,New Haven County,CT,9009,H4,0.642296071,0.619572051
6461,,,New Haven County,CT,9009,H4,0.642296071,0.619572051
6471,41.332197,-72.77214,New Haven County,CT,9009,H4,0.642296071,0.619572051
6472,41.399873,-72.77975,New Haven County,CT,9009,H4,0.642296071,0.619572051
6473,41.378447,-72.85897,New Haven County,CT,9009,H4,0.642296071,0.619572051
6477,41.279547,-73.02541,New Haven County,CT,9009,H4,0.642296071,0.619572051
6478,41.428163,-73.12729,New Haven County,CT,9009,H4,0.642296071,0.619572051
6483,41.386584,-73.0792,New Haven County,CT,9009,H4,0.642296071,0.619572051
6487,41.365709,-72.927507,New Haven County,CT,9009,H4,0.642296071,0.619572051
6488,41.475263,-73.22184,New Haven County,CT,9009,H4,0.642296071,0.619572051
6492,41.457711,-72.81704,New Haven County,CT,9009,H4,0.642296071,0.619572051
6493,41.365709,-72.927507,New Haven County,CT,9009,H4,0.642296071,0.619572051
6494,41.365709,-72.927507,New Haven County,CT,9009,H4,0.642296071,0.619572051
6495,,,New Haven County,CT,9009,H4,0.642296071,0.619572051
6504,41.304697,-72.93561,New Haven County,CT,9009,H4,0.642296071,0.619572051
6510,41.306197,-72.92479,New Haven County,CT,9009,H4,0.642296071,0.619572051
6511,41.317197,-72.92798,New Haven County,CT,9009,H4,0.642296071,0.619572051
6512,41.276497,-72.87412,New Haven County,CT,9009,H4,0.642296071,0.619572051
6513,41.315797,-72.8803,New Haven County,CT,9009,H4,0.642296071,0.619572051
6514,41.357947,-72.93765,New Haven County,CT,9009,H4,0.642296071,0.619572051
6515,41.327997,-72.96902,New Haven County,CT,9009,H4,0.642296071,0.619572051
6516,41.272147,-72.96496,New Haven County,CT,9009,H4,0.642296071,0.619572051
6517,41.348297,-72.90712,New Haven County,CT,9009,H4,0.642296071,0.619572051
6518,41.413114,-72.90409,New Haven County,CT,9009,H4,0.642296071,0.619572051
6519,41.295197,-72.93673,New Haven County,CT,9009,H4,0.642296071,0.619572051
6524,41.417896,-73.00356,New Haven County,CT,9009,H4,0.642296071,0.619572051
6525,41.352964,-73.01212,New Haven County,CT,9009,H4,0.642296071,0.619572051
6537,41.365709,-72.927507,New Haven County,CT,9009,H4,0.642296071,0.619572051
6538,41.365709,-72.927507,New Haven County,CT,9009,H4,0.642296071,0.619572051
6540,41.299647,-72.918846,New Haven County,CT,9009,H4,0.642296071,0.619572051
6701,41.365709,-72.927507,New Haven County,CT,9009,H4,0.642296071,0.619572051
6702,41.555846,-73.0431,New Haven County,CT,9009,H4,0.642296071,0.619572051
6703,41.365709,-72.927507,New Haven County,CT,9009,H4,0.642296071,0.619572051
6704,41.57693,-73.03488,New Haven County,CT,9009,H4,0.642296071,0.619572051
6705,41.54903,-72.99861,New Haven County,CT,9009,H4,0.642296071,0.619572051
6706,41.537896,-73.02827,New Haven County,CT,9009,H4,0.642296071,0.619572051
6708,41.551601,-73.06262,New Haven County,CT,9009,H4,0.642296071,0.619572051
6710,41.569496,-73.04484,New Haven County,CT,9009,H4,0.642296071,0.619572051
6712,41.501856,-72.97799,New Haven County,CT,9009,H4,0.642296071,0.619572051
6716,41.594785,-72.97889,New Haven County,CT,9009,H4,0.642296071,0.619572051
6749,41.365709,-72.927507,New Haven County,CT,9009,H4,0.642296071,0.619572051
6762,41.532992,-73.11555,New Haven County,CT,9009,H4,0.642296071,0.619572051
6770,41.493763,-73.05173,New Haven County,CT,9009,H4,0.642296071,0.619572051
31532,31.718382,-82.73595,Jeff Davis County,GA,13161,H1,0.584160504,0.62081535
73832,36.122573,-99.712,Ellis County,OK,40045,H1,0.630796468,0.621566078
73840,36.403804,-99.64674,Ellis County,OK,40045,H1,0.630796468,0.621566078
73843,36.41954,-99.84131,Ellis County,OK,40045,H1,0.630796468,0.621566078
73858,36.226355,-99.89028,Ellis County,OK,40045,H1,0.630796468,0.621566078
39305,32.439945,-88.70918,Lauderdale County,MS,28075,H1,0.589272756,0.622137841
39309,32.337389,-88.726474,Lauderdale County,MS,28075,H1,0.589272756,0.622137841
39320,32.535472,-88.72639,Lauderdale County,MS,28075,H1,0.589272756,0.622137841
39326,32.578591,-88.66152,Lauderdale County,MS,28075,H1,0.589272756,0.622137841
39335,32.517145,-88.51801,Lauderdale County,MS,28075,H1,0.589272756,0.622137841
39342,32.336743,-88.616297,Lauderdale County,MS,28075,H1,0.589272756,0.622137841
39364,32.420314,-88.52234,Lauderdale County,MS,28075,H1,0.589272756,0.622137841
95527,40.877334,-123.45661,Trinity County,CA,6105,H1,0.618268644,0.623864929
95552,40.390478,-123.41309,Trinity County,CA,6105,H1,0.618268644,0.623864929
95595,40.202464,-123.46646,Trinity County,CA,6105,H1,0.618268644,0.623864929
96010,40.723792,-123.34016,Trinity County,CA,6105,H1,0.618268644,0.623864929
96024,40.606673,-122.92335,Trinity County,CA,6105,H1,0.618268644,0.623864929
96041,40.524496,-123.18307,Trinity County,CA,6105,H1,0.618268644,0.623864929
96046,40.639108,-123.47525,Trinity County,CA,6105,H1,0.618268644,0.623864929
96048,40.850776,-122.92043,Trinity County,CA,6105,H1,0.618268644,0.623864929
96052,40.743423,-122.81414,Trinity County,CA,6105,H1,0.618268644,0.623864929
96091,41.004651,-122.71541,Trinity County,CA,6105,H1,0.618268644,0.623864929
96093,40.734483,-122.93982,Trinity County,CA,6105,H1,0.618268644,0.623864929
55324,45.057766,-94.40368,Meeker County,MN,27093,H1,0.504017629,0.52048081
55325,45.091115,-94.31758,Meeker County,MN,27093,H1,0.504017629,0.52048081
56228,44.933861,-94.67563,Meeker County,MN,27093,H1,0.504017629,0.52048081
56243,45.168724,-94.68641,Meeker County,MN,27093,H1,0.504017629,0.52048081
47021,38.966859,-85.1453,Ripley County,IN,18137,H1,0.504034474,0.493738618
47023,39.07308,-85.38747,Ripley County,IN,18137,H1,0.504034474,0.493738618
47033,39.281429,-85.1739,Ripley County,IN,18137,H1,0.504034474,0.493738618
47034,39.205405,-85.32865,Ripley County,IN,18137,H1,0.504034474,0.493738618
47037,39.1548,-85.30949,Ripley County,IN,18137,H1,0.504034474,0.493738618
47039,39.111625,-85.255114,Ripley County,IN,18137,H1,0.504034474,0.493738618
47042,39.035173,-85.26017,Ripley County,IN,18137,H1,0.504034474,0.493738618
55001,44.903133,-92.81904,Washington County,MN,27163,H1,0.504191444,0.547552593
55003,45.017767,-92.78039,Washington County,MN,27163,H1,0.504191444,0.547552593
55016,44.830966,-92.93739,Washington County,MN,27163,H1,0.504191444,0.547552593
55042,44.999023,-92.90939,Washington County,MN,27163,H1,0.504191444,0.547552593
55043,44.9316,-92.77001,Washington County,MN,27163,H1,0.504191444,0.547552593
55047,45.195606,-92.81649,Washington County,MN,27163,H1,0.504191444,0.547552593
55055,44.871166,-93.00187,Washington County,MN,27163,H1,0.504191444,0.547552593
55071,44.835366,-92.99254,Washington County,MN,27163,H1,0.504191444,0.547552593
55082,45.054551,-92.82581,Washington County,MN,27163,H1,0.504191444,0.547552593
55090,45.054666,-92.95703,Washington County,MN,27163,H1,0.504191444,0.547552593
55115,45.060048,-92.95762,Washington County,MN,27163,H1,0.504191444,0.547552593
55129,44.896938,-92.90241,Washington County,MN,27163,H1,0.504191444,0.547552593
55187,45.005902,-93.105869,Washington County,MN,27163,H1,0.504191444,0.547552593
55188,45.005902,-93.105869,Washington County,MN,27163,H1,0.504191444,0.547552593
82001,41.141281,-104.80208,Laramie County,WY,56021,H1,0.504463718,0.529987429
82005,41.139057,-104.862947,Laramie County,WY,56021,H1,0.504463718,0.529987429
82007,41.101731,-104.80582,Laramie County,WY,56021,H1,0.504463718,0.529987429
82009,41.275932,-104.88279,Laramie County,WY,56021,H1,0.504463718,0.529987429
82050,41.425769,-104.18805,Laramie County,WY,56021,H1,0.504463718,0.529987429
82053,41.209041,-104.35907,Laramie County,WY,56021,H1,0.504463718,0.529987429
82054,41.064212,-104.34107,Laramie County,WY,56021,H1,0.504463718,0.529987429
82059,41.051097,-105.19216,Laramie County,WY,56021,H1,0.504463718,0.529987429
82060,41.210012,-104.48095,Laramie County,WY,56021,H1,0.504463718,0.529987429
82061,41.422733,-105.19881,Laramie County,WY,56021,H1,0.504463718,0.529987429
82081,41.552531,-104.39118,Laramie County,WY,56021,H1,0.504463718,0.529987429
82082,41.181106,-104.00078,Laramie County,WY,56021,H1,0.504463718,0.529987429
80420,39.293921,-106.06889,Park County,CO,8093,H1,0.504671471,0.506666712
80432,39.24344,-105.79431,Park County,CO,8093,H1,0.504671471,0.506666712
80440,39.22106,-106.0065,Park County,CO,8093,H1,0.504671471,0.506666712
80448,39.459109,-105.72873,Park County,CO,8093,H1,0.504671471,0.506666712
80456,39.310793,-105.74027,Park County,CO,8093,H1,0.504671471,0.506666712
80475,39.439493,-105.602959,Park County,CO,8093,H1,0.504671471,0.506666712
80820,38.783844,-105.63616,Park County,CO,8093,H1,0.504671471,0.506666712
54814,46.856701,-90.85401,Bayfield County,WI,55007,H1,0.506350849,0.536698402
54816,46.682796,-91.143254,Bayfield County,WI,55007,H1,0.506350849,0.536698402
54821,46.213138,-91.13997,Bayfield County,WI,55007,H1,0.506350849,0.536698402
54827,46.802909,-91.10944,Bayfield County,WI,55007,H1,0.506350849,0.536698402
54832,46.326236,-91.29643,Bayfield County,WI,55007,H1,0.506350849,0.536698402
54839,46.360155,-91.14425,Bayfield County,WI,55007,H1,0.506350849,0.536698402
54844,46.765166,-91.21312,Bayfield County,WI,55007,H1,0.506350849,0.536698402
54847,46.553351,-91.37996,Bayfield County,WI,55007,H1,0.506350849,0.536698402
54856,46.433167,-91.10883,Bayfield County,WI,55007,H1,0.506350849,0.536698402
54865,46.757192,-91.39611,Bayfield County,WI,55007,H1,0.506350849,0.536698402
54891,46.69297,-90.93744,Bayfield County,WI,55007,H1,0.506350849,0.536698402
83611,44.476882,-115.9729,Valley County,ID,16085,H1,0.506454665,0.504305412
83615,44.699961,-116.05992,Valley County,ID,16085,H1,0.506454665,0.504305412
83635,44.68367,-115.453583,Valley County,ID,16085,H1,0.506454665,0.504305412
83677,45.01781,-115.55397,Valley County,ID,16085,H1,0.506454665,0.504305412
52619,40.542869,-91.57544,Lee County,IA,19111,H1,0.506982045,0.548777792
52624,40.741062,-91.33664,Lee County,IA,19111,H1,0.506982045,0.548777792
52627,40.637694,-91.33866,Lee County,IA,19111,H1,0.506982045,0.548777792
52631,40.784287,-91.60716,Lee County,IA,19111,H1,0.506982045,0.548777792
52632,40.409641,-91.40001,Lee County,IA,19111,H1,0.506982045,0.548777792
52639,40.547399,-91.43864,Lee County,IA,19111,H1,0.506982045,0.548777792
52648,40.594704,-91.415648,Lee County,IA,19111,H1,0.506982045,0.548777792
52657,40.758742,-91.478305,Lee County,IA,19111,H1,0.506982045,0.548777792
56003,44.184909,-94.04244,Nicollet County,MN,27103,H1,0.507225667,0.542633278
56021,44.277333,-94.31424,Nicollet County,MN,27103,H1,0.507225667,0.542633278
56074,44.331757,-94.19561,Nicollet County,MN,27103,H1,0.507225667,0.542633278
37066,36.388997,-86.4548,Sumner County,TN,47165,H1,0.507665318,0.543419122
37075,36.311047,-86.61173,Sumner County,TN,47165,H1,0.507665318,0.543419122
37119,36.631981,-86.539028,Sumner County,TN,47165,H1,0.507665318,0.543419122
54404,44.466554,-90.02136,Wood County,WI,55141,H1,0.508297345,0.536968024
54410,44.536298,-90.04317,Wood County,WI,55141,H1,0.508297345,0.536968024
54413,44.283542,-90.12791,Wood County,WI,55141,H1,0.508297345,0.536968024
54415,44.619128,-89.918563,Wood County,WI,55141,H1,0.508297345,0.536968024
54441,44.645158,-90.10523,Wood County,WI,55141,H1,0.508297345,0.536968024
54469,44.348816,-89.86368,Wood County,WI,55141,H1,0.508297345,0.536968024
54472,44.466554,-90.02136,Wood County,WI,55141,H1,0.508297345,0.536968024
54489,44.456798,-89.99623,Wood County,WI,55141,H1,0.508297345,0.536968024
54495,44.376507,-89.90771,Wood County,WI,55141,H1,0.508297345,0.536968024
60001,42.324761,-88.452481,McHenry County,IL,17111,H1,0.50891158,0.524150264
60012,42.265643,-88.31664,McHenry County,IL,17111,H1,0.50891158,0.524150264
60014,42.226623,-88.33066,McHenry County,IL,17111,H1,0.50891158,0.524150264
60034,42.468318,-88.43125,McHenry County,IL,17111,H1,0.50891158,0.524150264
60071,42.464639,-88.3028,McHenry County,IL,17111,H1,0.50891158,0.524150264
60072,42.405464,-88.30274,McHenry County,IL,17111,H1,0.50891158,0.524150264
60097,42.384504,-88.3495,McHenry County,IL,17111,H1,0.50891158,0.524150264
60098,42.316121,-88.43884,McHenry County,IL,17111,H1,0.50891158,0.524150264
60156,42.185733,-88.348484,McHenry County,IL,17111,H1,0.50891158,0.524150264
60180,42.229437,-88.52606,McHenry County,IL,17111,H1,0.50891158,0.524150264
50041,42.632923,-93.2459,Franklin County,IA,19069,H1,0.509078914,0.547111987
50227,42.594986,-93.42826,Franklin County,IA,19069,H1,0.509078914,0.547111987
50427,42.834852,-93.222587,Franklin County,IA,19069,H1,0.509078914,0.547111987
50431,42.735305,-93.37056,Franklin County,IA,19069,H1,0.509078914,0.547111987
50441,42.743106,-93.21518,Franklin County,IA,19069,H1,0.509078914,0.547111987
50452,42.77929,-93.36842,Franklin County,IA,19069,H1,0.509078914,0.547111987
50633,42.671214,-93.13215,Franklin County,IA,19069,H1,0.509078914,0.547111987
44276,40.951253,-81.82651,Wayne County,OH,39169,H1,0.509286521,0.540446078
44606,40.739199,-81.80457,Wayne County,OH,39169,H1,0.509286521,0.540446078
44636,40.738387,-81.742811,Wayne County,OH,39169,H1,0.509286521,0.540446078
44659,40.694887,-81.70227,Wayne County,OH,39169,H1,0.509286521,0.540446078
44667,40.835059,-81.77006,Wayne County,OH,39169,H1,0.509286521,0.540446078
44677,40.865194,-81.85967,Wayne County,OH,39169,H1,0.509286521,0.540446078
44691,40.800086,-81.95726,Wayne County,OH,39169,H1,0.509286521,0.540446078
66842,38.018802,-96.66349,Butler County,KS,20015,H1,0.509459146,0.537153642
67002,37.693585,-97.11321,Butler County,KS,20015,H1,0.509459146,0.537153642
67010,37.68066,-96.98153,Butler County,KS,20015,H1,0.509459146,0.537153642
67012,37.660135,-96.53372,Butler County,KS,20015,H1,0.509459146,0.537153642
67041,38.054115,-97.12711,Butler County,KS,20015,H1,0.509459146,0.537153642
67042,37.830417,-96.84294,Butler County,KS,20015,H1,0.509459146,0.537153642
67074,37.686034,-96.7069,Butler County,KS,20015,H1,0.509459146,0.537153642
67123,37.946174,-97.01423,Butler County,KS,20015,H1,0.509459146,0.537153642
67132,37.813869,-96.57856,Butler County,KS,20015,H1,0.509459146,0.537153642
67144,37.804776,-97.01477,Butler County,KS,20015,H1,0.509459146,0.537153642
16217,41.344067,-79.20159,Forest County,PA,42053,H1,0.509718331,0.494322171
16239,41.496544,-79.13944,Forest County,PA,42053,H1,0.509718331,0.494322171
16322,41.626321,-79.3633,Forest County,PA,42053,H1,0.509718331,0.494322171
16370,41.569732,-79.40911,Forest County,PA,42053,H1,0.509718331,0.494322171
18405,41.598906,-75.10381,Wayne County,PA,42127,H1,0.509875215,0.530819375
18415,41.743598,-75.12383,Wayne County,PA,42127,H1,0.509875215,0.530819375
18417,41.800226,-75.20349,Wayne County,PA,42127,H1,0.509875215,0.530819375
18427,41.422497,-75.335384,Wayne County,PA,42127,H1,0.509875215,0.530819375
18431,41.60032,-75.25102,Wayne County,PA,42127,H1,0.509875215,0.530819375
18437,41.866271,-75.33611,Wayne County,PA,42127,H1,0.509875215,0.530819375
18438,41.429411,-75.24702,Wayne County,PA,42127,H1,0.509875215,0.530819375
18439,41.825884,-75.34132,Wayne County,PA,42127,H1,0.509875215,0.530819375
18443,41.656499,-75.11552,Wayne County,PA,42127,H1,0.509875215,0.530819375
18449,41.615989,-75.274708,Wayne County,PA,42127,H1,0.509875215,0.530819375
18453,41.75098,-75.37109,Wayne County,PA,42127,H1,0.509875215,0.530819375
18454,41.615989,-75.274708,Wayne County,PA,42127,H1,0.509875215,0.530819375
18455,41.880371,-75.36086,Wayne County,PA,42127,H1,0.509875215,0.530819375
18456,41.606185,-75.33971,Wayne County,PA,42127,H1,0.509875215,0.530819375
18459,41.515012,-75.40884,Wayne County,PA,42127,H1,0.509875215,0.530819375
18460,41.255644,-75.34474,Wayne County,PA,42127,H1,0.509875215,0.530819375
18461,41.938498,-75.34499,Wayne County,PA,42127,H1,0.509875215,0.530819375
18462,41.8914,-75.43221,Wayne County,PA,42127,H1,0.509875215,0.530819375
18463,41.376953,-75.31601,Wayne County,PA,42127,H1,0.509875215,0.530819375
18469,41.694366,-75.13718,Wayne County,PA,42127,H1,0.509875215,0.530819375
18473,41.525207,-75.20779,Wayne County,PA,42127,H1,0.509875215,0.530819375
17501,40.156472,-76.204,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17502,40.095995,-76.66707,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17503,40.0185,-76.297582,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17504,40.024047,-76.328081,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17505,40.055467,-76.19149,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17506,40.117326,-76.052379,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17507,40.196641,-76.016047,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17508,40.125278,-76.21665,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17509,39.919072,-76.02508,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17512,40.037682,-76.49011,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17516,39.938255,-76.36066,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17517,40.234392,-76.12655,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17518,39.811308,-76.25348,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17519,40.141301,-76.0227,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17520,40.098696,-76.35153,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17521,40.204393,-76.34643,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17522,40.174994,-76.17619,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17528,40.043523,-76.238766,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17529,40.0348,-76.11175,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17532,39.859296,-76.28548,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17533,40.233892,-76.260725,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17534,40.036659,-76.106902,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17535,40.000723,-76.04649,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17536,39.840243,-76.07373,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17537,39.988548,-76.238729,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17538,40.091196,-76.41582,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17540,40.096346,-76.19007,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17543,40.164049,-76.29946,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17547,40.064862,-76.57145,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17550,40.072108,-76.57779,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17551,39.994798,-76.36018,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17552,40.109445,-76.50919,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17554,40.040697,-76.42806,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17557,40.102296,-76.08031,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17560,39.915209,-76.21546,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17562,39.981916,-76.09224,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17563,39.767658,-76.1749,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17564,40.0185,-76.297582,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17565,39.902788,-76.32496,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17566,39.872437,-76.15056,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17567,40.209941,-76.116445,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17568,39.9469,-76.232229,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17570,40.129494,-76.56991,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17572,40.003405,-76.15367,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17575,40.064746,-76.434285,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17576,40.038648,-76.1964,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17578,40.226093,-76.16682,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17579,39.9656,-76.17781,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17580,40.116846,-76.213075,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17581,40.157565,-76.05041,Lancaster County,PA,42071,H1,0.510230139,0.549185811
17582,39.993398,-76.45568,Lancaster County,PA,42071,H1,0.510230139,0.549185811
